"id","facility_name","home_care","facility_type_id","postal_code","prefecture_name","city_name","address","latitude","longitude","telphone","fax","representative","homepage","available_time_mon","available_time_tue","available_time_wed","available_time_thu","available_time_fri","available_time_sat","available_time_sun","person","correspondence_dept","correspondence_time","open_24hours","foreign_language","related_facilities","options","note","publish","user_id","created_at","updated_at"
"2483","有料老人ホーム川田ホームＡ棟","0","14","9042200","沖縄県","うるま市","字川田431番地","0.000000","0.000000","098-974-7278","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2484","住宅型有料老人ホーム　つばさ苑","0","14","9042200","沖縄県","うるま市","字上江洲156番地1","0.000000","0.000000","098-974-6551","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2485","生協美里ハウス","0","14","9042153","沖縄県","沖縄市","字美里2丁目27番20","26.344687","127.816699","098-938-9155","098-938-9156","山川　まゆみ","","","終日","","","","","","山川　まゆみ　　　　仲村　敦","デイサービス美里","8：30～17：00","0","0","生協デイサービス美里、中部協同病院、中部協同病院通所リハビリ、小規模多機能ホーム石川にじの家","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2486","しーさー家","0","14","9040011","沖縄県","沖縄市","照屋5丁目7番21","0.000000","0.000000","098-938-1915","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2487","宅老所　ももの園","0","14","9042164","沖縄県","沖縄市","桃原1丁目4番46","0.000000","0.000000","098-921-0661","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2488","宅老所　美桃","0","14","9042164","沖縄県","沖縄市","桃原1丁目16番6","0.000000","0.000000","098-921-0661","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2489","風雅の舎・Ⅱ","0","14","9042162","沖縄県","沖縄市","海邦2丁目27番1　1階","0.000000","0.000000","098-937-8841","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2490","有料老人ホーム福乃ホーム","0","14","9040000","沖縄県","沖縄市","字登川742番地　2階","0.000000","0.000000","098-938-5963","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2491","シルバーハウス　ゆい花","0","23","9040022","沖縄県","沖縄市","園田2丁目32番17","26.326235","127.800001","098-933-8123","090-933-8129","長堂　繁","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2492","さくら荘","0","14","9040023","沖縄県","沖縄市","久保田1丁目10番5　4階","0.000000","0.000000","098-932-7898","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2493","宅老所　エデンの園","0","14","9040014","沖縄県","沖縄市","仲宗根町13番地18　２階、３階","0.000000","0.000000","098-939-7332","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2494","有料老人ホーム海の家","0","14","9042172","沖縄県","沖縄市","泡瀬1丁目31番17","26.320701","127.839056","098-938-9558","098-938-9609","大城源栄","www.yuka.okinawa/","","","","","","","","崎浜秀安","総務部","8：30-17：30","0","0","通所介護センターアワセ敬老館","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2495","有料老人ホームあかり","0","14","9042153","沖縄県","沖縄市","美里4丁目2番5　１階","0.000000","0.000000","098-939-9965","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2496","シルバーホーム美浦の郷","0","14","9042161","沖縄県","沖縄市","古謝三丁目12番20号","26.337444","127.836955","098-979-5033","098-929-3930","津嘉山洋平","http://suncarenet.com","8：30～17：30","8：30～17：30","8：30～17：30","8：30～17：30","8：30～17：30","8：30～17：30","","津嘉山洋平","","8：30～17：30","0","0","デイサービスセンター美浦中部サンケアネット訪問介護事業所
中部サンケアネット居宅介護支援事業所","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2497","有料老人ホーム　くしばる","0","14","9042141","沖縄県","沖縄市","池原3丁目3番8","26.386947","127.827346","098-937-1165","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2498","住宅型有料老人ホーム　ハウス竹園","0","14","9040032","沖縄県","沖縄市","諸見里3丁目41番36　２階","0.000000","0.000000","098-923-0551","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2499","愛聖有料老人ホーム　シンフォニー","0","14","9042162","沖縄県","沖縄市","海邦1丁目15番25　2階～4階","26.328775","127.834858","098-923-1771","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/6/13 00:00:00"
"2500","有料老人ホームにへでほーむ","0","14","9042163","沖縄県","沖縄市","大里98番地1　2階～4階","0.000000","0.000000","098-989-6501","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2501","有料老人ホーム　ハウス山里","0","14","9040033","沖縄県","沖縄市","山里1丁目4番15　3階","0.000000","0.000000","098-930-1388","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2502","高齢者共同住宅　「生活家うなり」","0","14","9040004","沖縄県","沖縄市","央2丁目17番26　宮秀店舗　１階","26.336571","127.800456","098-921-2951","","代表者　長浜　照代","なし","１６：３０　～　９：００","１６：３０　～　９：００","１６：３０　～　９：００","１６：３０　～　９：００","１６：３０　～　９：００","１６：３０　～　９：００","８：３０　～　９：００","長浜　照代　","生活家　うなり","平日：１６：３０～９：００　日曜日：８：３０～翌日９：００","1","0","デイサービスとみさん家","家庭的な施設です。","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2503","住宅型有料老人ホーム　ティーダ","0","14","9040021","沖縄県","沖縄市","胡屋1丁目5番6","0.000000","0.000000","098-989-8461","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2504","住宅型有料老人ホーム　アイホーム","0","14","9042141","沖縄県","沖縄市","池原5丁目3番29","26.383325","127.831021","098-923-2584","098-921-3009","照屋賢一","http://www.ovadogrp.com","","","","","","","","當眞育実","住宅型有料老人ホーム　アイホーム","9：00-15：00","0","0","デイサービスセンター中部和厚園、あいケアー通所介護事業所のデイサービス２施設。ケアプラン高嶺居宅介護支援事業所。訪問介護えくぼ。","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2505","共同はうす　小梅","0","14","9042161","沖縄県","沖縄市","古謝213番地3","0.000000","0.000000","070-5279-2133","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2506","共同はうす　竹宅","0","14","9042161","沖縄県","沖縄市","古謝214番地16","0.000000","0.000000","070-5819-2146","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2507","シニアハウスめだかの杜　高原ハウス","0","14","9042171","沖縄県","沖縄市","高原4丁目12番3　1階","26.320992","127.819788","098-930-0325","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2508","シニアハウスめだかの杜　泡瀬ハウス","0","14","9042172","沖縄県","沖縄市","泡瀬4丁目9番19　長田ハウスA　3号室","0.000000","0.000000","098-937-2763","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2509","有料老人ホームしあわせ街角","0","14","9040031","沖縄県","沖縄市","上地2丁目9番5　みやす商事ビル1階","26.331486","127.796843","098-923-0821","098-933-0820","玉城　中","http://www.ageda-ds.com","0:00-24:00","0:00-24:00","0:00-24:00","0:00-24:00","0:00-24:00","0:00-24:00","0:00-24:00","池原　要","","8:00-18:30","1","0","デイサービスしあわせ街角","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2510","有料老人ホーム　サンライズいさ","0","14","9042174","沖縄県","沖縄市","与儀1丁目29番19　２階、３階","26.308221","127.812522","098-989-5920","098-989-5919","院長　伊佐　眞","","８：００～１８：００","８：００～１８：００","８：００～１８：００","８：００～１８：００","８：００～１８：００","８：００～１８：００","休み","","","","1","0","","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2511","住宅型有料老人ホームふれ愛・高原","0","14","9042171","沖縄県","沖縄市","高原2丁目3番7　1階～3階","26.327328","127.816666","098-933-4700","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2512","住宅型有料老人ホームちむわざ","0","14","9042172","沖縄県","沖縄市","泡瀬3丁目26番5　2階","26.315390","127.832481","098-938-5517","","島田茂","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/7/9 00:00:00"
"2513","わくわくホーム　沖縄","0","14","9040021","沖縄県","沖縄市","胡屋6丁目11番7","0.000000","0.000000","098-989-8939","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2514","シルバーホーム　りんご","0","14","9042174","沖縄県","沖縄市","与儀3丁目3番2　3階","0.000000","0.000000","098-989-0713","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2515","ナーシングホーム　沖縄美里","0","14","9042153","沖縄県","沖縄市","美里2丁目28番5","0.000000","0.000000","098-934-7711","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2516","シニアハウスめだかの杜　オーシャンビュー与儀　","0","14","9042174","沖縄県","沖縄市","与儀2丁目5番3　糸数ハウス","0.000000","0.000000","098-930-6444","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2517","有料老人ホーム　結いの郷　ライカム","0","14","9042173","沖縄県","沖縄市","比屋根7丁目28番30号","0.000000","0.000000","098-983-8787","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2518","宅老所うさぎ","0","14","9042171","沖縄県","沖縄市","高原4丁目28番1　２階","0.000000","0.000000","098-933-5584","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2519","宅老所すみれ","0","14","9040013","沖縄県","沖縄市","室川1丁目5番5","0.000000","0.000000","098-938-9660､923-2751","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2520","宅老所チューリップ","0","14","9040013","沖縄県","沖縄市","室川1丁目5番3","0.000000","0.000000","098-938-9660､923-2751","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2521","宅老所ひまわり","0","14","9040013","沖縄県","沖縄市","室川1丁目2番17","0.000000","0.000000","098-938-9660､923-2751","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2522","宅老所さくら","0","14","9040013","沖縄県","沖縄市","室川1丁目5番4","0.000000","0.000000","098-938-9660､923-2751","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
"2523","宅老所でいご","0","14","9040013","沖縄県","沖縄市","室川1丁目5番2","0.000000","0.000000","098-938-9660､923-2751","","","","","","","","","","","","","","0","0","","","","1","1","2018/3/1 00:00:00","2018/3/1 00:00:00"
