"facility_name","home_care","facility_type_id","郵便番号","都道府県名","市町村名","住所","マップ_lat","マップ_lng","telphone","fax","representative","homepage","available_time_mon","available_time_tue","available_time_wed","available_time_thu","available_time_fri","available_time_sat","available_time_sun","person","correspondence_dept","correspondence_time","open_24hours","foreign_language","related_facilities","options","note","publish","user_id","created_at","updated_at"
"介護老人福祉施設　光が丘",,"14",9041202,"沖縄県","国頭郡金武町","伊芸１２９２番地１号",26.4577805,127.8677797,"098-968-4486","098-968-4496",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"介護老人福祉施設　読谷の里",,"14",9040301,"沖縄県","中頭郡読谷村","座喜味1875番地の１",26.3953634,127.7264866,"098-956-2000","098-956-0022",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"介護老人福祉施設　比謝川の里",,"14",9040201,"沖縄県","中頭郡嘉手納町","久得242番地の２",26.3720555,127.771243,"098-957-3000","098-957-3311",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"介護老人福祉施設　陽明園",,"14",9040105,"沖縄県","中頭郡北谷町","吉原265番地",26.3160222,127.7775026,"098-936-3565","098-936-5192","高宮城 克","http://kouyoukai-oki.jp/","8：30-17：30","8：30-17：30","8：30-17：30","8：30-17：30","8：30-17：30",,,"生活相談員","養護課","9：00-17：30",,,"併設施設：陽明園指定短期入所生活介護事業所・介護老人保健施設白川園・・白川園指定短期入所療養介護・白川園通所リハビリテーション・白川園指定訪問介護事業所・白川園指定居宅介護支援事業所
関連施設：小規模多機能介護ちゃたん・グループホームちゃたん・通所介護ようめいえん",,,"1",,"2018-01-31","2018-07-09"
"介護老人福祉施設　愛の村",,"14",9012301,"沖縄県","中頭郡北中城村","袋１３９３番地",26.3200446,127.8049059,"098-933-1166","098-932-7372",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"介護老人福祉施設　春華園",,"14",9012404,"沖縄県","中頭郡中城村","添石363番地",26.277076,127.7966718,"098-895-4407","098-895-5158",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"介護老人福祉施設　守礼の里",,"14",9030101,"沖縄県","中頭郡西原町","字掛保久３４６番地",26.2334353,127.773187,"098-945-0028","098-945-0029",,,,,,,,,,,"介護ステーション",,,,,,,"1",,"2018-01-31","2018-07-09"
"宅老所ゆうゆう館",,"14",9012201,"沖縄県","宜野湾市","新城2丁目40番27号",26.2875578,127.7681515,"098-893-1531","098-893-1532","池原　弘","なし","9：00－17：30","9：00－17：30","9：00－17：30","9：00－11：30","9：00－17：30","9：00－11：30","なし","親富祖　清美","事務","9：00－17：30",,"1","有床診療所　　通所介護　　　予防通所介護　　","なし","なし","1",,"2018-01-31","2018-07-17"
"医療法人 心和会　住宅型有料老人ホームなごみ",,"14",9040022,"沖縄県","沖縄市","園田2-15-5",26.3280632,127.8006311,"098-923-2721","098-923-5887","理事長　潮平 優","http://www.shiohira.jp/","0:00-23:59","0:00-23:59","0:00-23:59","0:00-23:59","0:00-23:59","0:00-23:59","0:00-23:59","池原　正治","医療法人 心和会　住宅型有料老人ホームなごみ","9:00-17:00",,,"医療法人心和会　潮平病院
リハビリ強化型デイサービスぴん花
通所介護しおひら","当施設なごみは小規模です。２４時間介護スタッフが常駐し、連携事業所からの介護サービスと並行しながら日常の生活支援を行います。又、日中は看護師を配置し健康チェックを行い、医療との連携を図り、静かで、ゆったりした居住環境で心のこもった和みある生活支援を提供致します。",,"1",,"2018-01-31","2018-07-17"
"医療法人仁誠会名嘉病院",,"14",9040203,"沖縄県","中頭郡嘉手納町","嘉手納258番地",26.3674112,127.7549468,"098-956-1161","098-956-3201",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-07-17"
"宜野湾市地域包括支援センター　かいほう",,"8",9012224,"沖縄県","宜野湾市","真志喜2丁目22番2号",26.2766722,127.7375903,"098-942-8377","098-898-2174","理事長　富名腰　徹",,"８：３０～１７：３０","８：３０～１７：３０","８：３０～１７：３０","８：３０～１７：３０","８：３０～１７：３０",,,,,,,,,,,"1",,"2018-01-31","2018-07-09"
"宜野湾市地域包括支援センター　ぎのわん",,"8",9012211,"沖縄県","宜野湾市","宜野湾３丁目３番１３号",26.2600822,127.7583675,"098-896-1339","098-896-1340","理事長　末永　英文","www.ginowan-kinen.or.jp","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30",,,,,,,,,"担当地区は、中原（赤道・上原）、愛知（愛知・神山）、宜野湾、長田（志真志）です。高齢者やその家族の日常生活の悩みや困りごと、各種サービスの利用の仕方など様々な相談は地域包括支援センターへご相談ください。",,"1",,"2018-01-31","2018-07-17"
"宜野湾市地域包括支援センターふてんま",,"8",9012202,"沖縄県","宜野湾市","普天間１－９－３",26.2894717,127.7779924,"098-943-4165","098-943-4067",,,"8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","定休日","定休日",,,,,,,,,"1",,"2018-01-31","2018-07-17"
"宜野湾市地域包括支援センターふれあい",,"8",9012215,"沖縄県","宜野湾市","真栄原三丁目２０番１２号　１階",26.2643649,127.7433434,"098-897-4165","098-897-4167","代表取締役　謝名堂　健","http://fureai-kaigo.com/sitemap/","月曜日～金曜日（祝日・12/31～1/３を省く）8：30～17：30",,,,,,,,,,"1",,"株式会社　ふれあい介護センター","宜野湾市真栄原に事務所があり、より地域に近く相談ができます。事務所には、カフェ的な地域交流室を設けており、気軽に立ち寄れる雰囲気となっています。",,"1",,"2018-01-31","2018-07-09"
"沖縄市基幹型地域包括支援センター",,"8",9048501,"沖縄県","沖縄市","仲宗根町２６番地１号",26.3343544,127.8056943,"098-939-1212","098-939-7819","桑江　朝千夫","http：//www.city.okinawa.okinawa.jp/","8：15-17：15","8：15-17：15","8：15-17：15","8-15：17：15","8：15-17：15",,,,"沖縄市役所健康福祉部高齢福祉課　基幹型地域包括支援センター","8：30-17：15",,,,,,"1",,"2018-01-31","2018-07-17"
"沖縄市地域包括支援センター西部南",,"8",9040035,"沖縄県","沖縄市","南桃原1丁目9番3号",26.330197,127.8245539,"098-988-7290","098-988-7291","理事長　崎山洋子",,"8：30～17：15","8：30～17：15","8：30～17：15","8：30～17：15","8：30～17：15",,,,"沖縄市地域包括支援センター西部南","8：30～17：15","1",,,"公正中立の立場から、利用者の意志及び人格を尊重し常に利用者の立場に立って介護予防・生活支援サービス等を各関連事業所と連携し支援を行っています。",,"1",,"2018-01-31","2018-07-17"
"沖縄市地域包括支援センター西部北",,"8",9040021,"沖縄県","沖縄市","胡屋7丁目2番10号",26.3255859,127.8112802,"098-988-5525","098-988-5526","浜川通","http://www.ryokujukai.or.jp/","08:00-17:30","08:30-17:30","08:30-17:30","08:30-17:30","08:30-17:30",,,"川端あすか","看護師","08:30-17:30",,,"介護老人福祉施設緑樹苑、ケアハウスはいびすかす、ケアハウスてぃんさぐぬ花",,,"1",,"2018-01-31","2018-07-17"
"沖縄市地域包括支援センター中部南",,"8",9040011,"沖縄県","沖縄市","照屋2丁目22番30号コーポ上原106号 ",26.3336888,127.8150116,"098-923-0603","098-923-0610","照喜名重寿","なし","8：30-17：30","8：30-17：30","8：30-17：30","8：30-17：30","8：30-17：30","休み","休み","照喜名重寿","地域包括支援センター中部南","8：30-17：30",,,"中頭病院
ちばなクリニック
訪問看護ステーションなかがみ
居宅介護支援事業所なかがみ",,,"1",,"2018-01-31","2018-07-17"
"沖縄市地域包括支援センター東部北",,"8",9042162,"沖縄県","沖縄市","海邦1丁目15番26号",26.3288168,127.8351085,"098-937-1100","098-937-0700","理事長　中田安彦","http：//anshinkai.jp/clinic.html","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","休み","荻野佳代",,,"1","1","愛聖クリニック　泡瀬北デイサービスセンター　愛聖クリニックデイケアセンター　障がい者多機能型支援施設チャレンジ　ケアプランセンター愛聖
愛聖ヘルパーステーション　愛聖ホーム和　愛聖有料老人ホーム和　愛聖有料老人ホームシンフォニー　愛聖クリニックデイサービスセンターはる
沖縄市室川シルバーハウジング　愛聖小規模多機能型居宅介護オリオン　愛聖グループホームペガサス",,,"1",,"2018-01-31","2018-07-17"
"沖縄市地域包括支援センター中部北",,"8",9042155,"沖縄県","沖縄市","美原2丁目3番1号",26.3431734,127.8174597,"098-987-8025","098-987-8026",,,"08：30-17：30","08：30-17：30","08：30-17：30","08：30-17：30","08：30-17：30",,,,,"08：30-17：30","1",,,,,"1",,"2018-01-31","2018-07-17"
"沖縄市地域包括支援センター東部南",,"8",9042171,"沖縄県","沖縄市","高原1丁目1番38号",26.32485,127.8155021,"098-923-0553","098-923-0558","與那嶺 清美",,"窓口対応時間　8：30～17：15　　　それ以外電話対応（24時間電話対応）","窓口対応時間　8：30～17：15　　　それ以外電話対応（24時間電話対応）","窓口対応時間　8：30～17：15　　　それ以外電話対応（24時間電話対応）","窓口対応時間　8：30～17：15　　　それ以外電話対応（24時間電話対応）","窓口対応時間　8：30～17：15　　　それ以外電話対応（24時間電話対応）","電話対応（24時間電話対応）","日曜日：電話対応（24時間電話対応）　　　祝日：窓口対応時間8：30～17：15　それ以外電話対応（24時間電話対応）","與那嶺 清美",,"8：30～17：15","1",,,,,"1",,"2018-01-31","2018-07-17"
"沖縄市地域包括支援センター北部",,"8",9042142,"沖縄県","沖縄市","登川1402番地",26.3749095,127.8237248,"098-929-3919","098-929-3938",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"うるま市地域包括支援センターよなしろ",,"8",9042304,"沖縄県","うるま市","与那城屋慶名１４１０番地",26.3270275,127.9089652,"098-987-8220","098-983-0073",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"うるま市地域包括支援センターかつれん",,"8",9042311,"沖縄県","うるま市","勝連南風原４５６９番地１グランシャリオ　１階左",26.3396311,127.879523,"098-978-1551","098-978-3553","社会福祉法人　与勝福祉会　理事長　玉元　武一",,"8：30-17：30","8：30-17：30","8：30-17：30","8：30-17：30","8：30-17：30","8：30-17：30","日は休み      祝日は8：30-17：30",,,,"1",,"特別養護老人ホーム　与勝の里、短期入所事業所　与勝の里、通所介護事業所　与勝の里、居宅介護支援事業所　与勝の里、訪問介護事業所　与勝の里、グループホーム　やすらぎの家、地域支援ホーム　津堅いこいの家、サービス付き高齢者向け住宅かつれん、デイサービスセンターかつれん",,,"1",,"2018-01-31","2018-07-17"
"うるま市地域包括支援センターいしかわ",,"8",9041105,"沖縄県","うるま市","石川白浜２丁目３番５号石川ビル",26.4270722,127.8267897,"098-965-6121","098-964-1166",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"うるま市地域包括支援センター具志川北",,"8",9042205,"沖縄県","うるま市","栄野比４６２番地",26.3963599,127.8325486,"098-972-3595","098-972-3522","高江洲　義英","www.izumihospital1985.or.jp","8：30-17：30","8：30‐17：30","8：30-17：30","8：30-17：30","8：30-17：30","定休","定休","今井　長寛","地域包括支援センター","8：30-17：30","1","1","病院（精神科、内科）、精神科デイケア、認知症デイケア、精神科訪問看護ステーション、グループホーム、居宅介護支援事業所、訪問看護ステーション（介護保険）、訪問介護（介護保険、障害）、通所介護、通所リハビリテーション、老人保健施設、ショートステイ","主任介護支援専門員、社会福祉士、在宅介護の経験のある看護師、認知症推進委員などの専門職を配置し、65歳以上の様々な介護・医療等の相談に対応をする地域の「ほっとステーション」です。介護や権利擁護等でお困りの際にはいつでもご相談頂けます。窓口での対応は、平日の午前8時30分から午後5時30分までの対応ですが、緊急の場合は、365日24時間対応ですので、お気軽にご相談を頂ければ幸いです。",,"1",,"2018-01-31","2018-07-09"
"うるま市地域包括支援センター具志川ひがし",,"8",9042243,"沖縄県","うるま市","宮里２６５番地４",26.3566059,127.8350854,"098-974-4001","098-974-8008","小渡　敬",,"8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30","8:30-17:30",,,,"8:30-17:30",,,,"　地域包括支援センター具志川ひがしでは、うるま市役所から委託を受けて高齢者の方々の困りごとや心配事などの相談を受け付けています。
　相談内容に応じて、さまざまな制度や地域資源をりようできるようにお手伝いいたします。
　なお、相談内容については、秘密を守りますので、気になる事があればご相談ください。","主な業務内容として、１．総合相談事業、２．権利擁護、虐待防止３．介護予防事業４．ケアマネジメント支援等があります。","1",,"2018-01-31","2018-07-17"
"恩納村地域包括支援センター",,"8",9040492,"沖縄県","国頭郡恩納村","字恩納２４５１",26.49748,127.8536434,"098-966-1207","098-966-1266","恩納村長　長浜善巳","http://www.vill.onna.okinawa.jp/living/nursing/","08：30-17：00","08：30-17：00","08：30-17：00","08：30-17：00","08：30-17：00",,,"恩納村地域包括支援センター職員","福祉健康課","08：30-17：00",,,,,,"1",,"2018-01-31","2018-07-17"
"宜野座村地域包括支援センター",,"8",9041392,"沖縄県","国頭郡宜野座村","宜野座２９６番地",26.4816949,127.9756282,"098-968-3253","098-968-5504","健康福祉課長　幸喜　均",,"08：30～17：15","08：30～17：15","08：30～17：15","08：30～17：15","08：30～17：15",,,,"健康福祉課　地域包括支援センター","08：30～17：15",,"1",,,,"1",,"2018-01-31","2018-07-17"
"金武町地域包括支援センター",,"8",9041201,"沖縄県","国頭郡金武町","金武１８４２番地",26.4488544,127.9276337,"098-968-5933","098-968-5935",,,,,,,,,,,,,,,,,,"1",,"2018-01-31","2018-02-13"
"読谷村地域包括支援センター",,"8",9040392,"沖縄県","中頭郡読谷村","字座喜味２９０１",26.3961721,127.7452299,"098-982-9234","098-958-4125","石嶺　傳實","http://www.vill.yomitan.okinawa.jp/","8:30-17:15","8:30-17:15","8:30-17:15","8:30-17:15","8:30-17:15",,,,,,,,,,,"1",,"2018-01-31","2018-07-17"
"嘉手納町地域包括支援センター",,"8",9040293,"沖縄県","中頭郡嘉手納町","字嘉手納588番地",26.3612202,127.7549804,"098-956-0849","098-956-0843","嘉手納町長　當山宏",,"月曜日～金曜日","８：３０－１７：１５","８：３０－１７：１５","８：３０－１７：１５","８：３０－１７：１５",,,"仲田・喜納","地域包括支援センター","８：３０－１７：１５",,,,,,"1",,"2018-01-31","2018-07-09"
